# 音楽: ハーモニカなどの低音。, 野球: 野球の塁。ホームベース●はｂａｓｅ, 乗り物: ↓バス。, 軍事: 基地。根拠地。ベースキャンプ
乗り物	ベース	しかし、ベースが野暮用で参加できずにピンチヒッター、急遽Yoshyさんが飛び入りするなどイレギュラーな事態となったが、いつもどおりの演奏だった
その他	ベース	SA08は、2007年シーズンにホンダF1が使用したRA107をベースに、リヤ周辺をRA108と共通のパーツを使用、そのほかの空力パーツの一部をスーパーアグリによるオリジナルのものを使用しています
その他	ベース	車体は九五式軽戦車がベースだが、浮力を得るためにかなり横幅が広くなっており、最前部がトランスミッションで上面に点検ハッチ2ヵ所があり、前部右が操縦席、左が前方機銃手席、中央が戦闘室、後部が機関室である
その他	ベース	KDDIおよび沖縄セルラーは、ソニー・エリクソン・モバイルコミュニケーションズ製「フルチェンケータイ re」をベースに、漫画やアニメのキャラクターをモチーフにした「キャラクターフルチェン」および松竹とのコラボレーションによる「歌舞伎ケータイ」の販売を開始する
野球	ベース	以後、日本でもアメリカにならい、二塁ベース上でクロスプレーにならないと分った場合は、一塁ランナーは一塁送球のボールを避けるために、走塁線上でしゃがみこむか、ライト方向に逃げるようになったと記憶している
軍事	ベース	次の日から基地ベースに出勤、チームの久美ちゃんから電話が有り「リュウさんですか、先日は有難う御座いました、とても楽しかったです、監督が話したい事が有るそうです、変わりますから」 「あーぁ、良かったね」 監督「リュウ
乗り物	ベース	そのベテラン・ボーカリストと、日本のジャズピアノ界のワン&オンリー山本剛、NYハーレムで活躍中のテナー・サックス・バッパー中西真一、今やあちこちに引っ張りだこで人柄最高のベース香川裕史、ブルースでも活躍「ごめんね」のドラムス小泉高之でお贈りする、本場NY仕込みの真のジャズ・スピリットをお楽しみ下さい
その他	ベース	象徴的なのは、従来の作品が戦地へ赴いて地獄をみた将兵たちの体験をベースにしたストーリーが多かったのに対し、本作は侵略された側の女性からみたベトナム戦争を描いたところにある
野球	ベース	楽々、3ベースでいいや と思いましたが 2塁を回ると 3塁コーチャーズボックスで E・OBが鬼の様な顔をして「こら〜何緩めとるんじゃ〜回らんかい」と叫んでいるじゃありませんか
その他	ベース	ベースボールCAPをベースに改良されたTHRIFTオリジナルのプロスペクターCAP 炭鉱師が被るヘルメットから連想されたそのフォルムは、従来のワークキャップでは無くベースボールCAPそのもの
その他	ベース	さらに、「機器の調達をどうするかなど実務ベースの話が進んできているが、詳しい話はしゃべってはいけないことになっている」ともう少し具体的な話が浮上していることをにおわす発言が見られた
野球	ベース	ところが、気まぐれなものでチーム打率1割台にもかかわらず、4回に宍戸が右中間を真っ二つに割る2点タイムリー2ベースを放ってしまうと、天候を気にしてか審判もスバスバとストライクをとり出し、試合は意外にも膠着
野球	ベース	塩崎や大島にエラーもあったけれど、セカンドベースを越えて大島の手前でゴロをカットし1塁アウトにした9回表の塩崎のプレーは素晴らしかったし、ファースト アリアスのゴロの処理もよかったし、山口の152kmの速球も見せてもらいました
その他	ベース	彼女はランバ・ラルの母艦ギャロップの生活用ユニット、通称カーゴに火薬をつめホワイトベースに特攻させ、カーゴを押し返さんとするガンダムの背中にマゼラ・トップでゼロ距離の砲撃をかまそうとするも、負傷中のリュウがガンタンクのコア・ファイターでこれに激突し、リュウとともに戦死する
乗り物	ベース	ベースの正拳突きに打ちのめされるオープニング曲から長い最終曲へ展開する構成の類似性により1stを踏襲した印象があって衝撃は幾分減ったが、今聴くと彼らがブリティッシュパンクムーブメントに括られるのを嫌がった真意がよくわかる作品でもある
乗り物	ベース	本格的なギター/ベース・アンプ&エフェクト・モデリング・ソフトウェアもバンドルされているので、ヘッドフォンを使った毎日の練習、レコーディングから、ライブ・パフォーマンスまで、いつでも、どこでも「最高の音」でプレイ可能です
その他	ベース	透明感のあるスッキリとした水をベースに、コク深い苦味とそれを引き立てる事に徹した酸味、ほのかに感じる自然な甘み、また良質な香りを放つコーヒーがしっかりと融合していて、本当にどっしりと味わい深く仕上がっています
その他	ベース	上海のCRHは、広州=深圳間のCRHとは別車種の、JR東日本の新幹線車両がベースの車両が走っていると聞いていたので、それに乗るのを目的に杭州に日帰りをするのがいいかと思った
その他	ベース	「それまで製品の単品ベースで見せていたやり方を、トータルコーディネートとしてアピールしていこうという中で、『ユニクロミックス』サイトを立ち上げました
野球	ベース	ちなみに、この年の9月にホームランを放った後に、一塁ベースを踏み忘れてホームランを1本取り消される珍事を起こしているため(公式記録はピッチャーゴロ)、本塁打数が30本の大台に乗りルーキーで『3割・30本・30盗塁』を果たしているところだった
その他	ベース	クラシカルなヨーロピアンテイストをベースにしながら、現代的な要素を随所にちりばめた洗練された空間に仕上げ、品の良いゴージャスなインテリアの中に、ガラスや金属などのマテリアルを効果的に用いて、オリジナリティーあふれる独特の雰囲気を作り出す
野球	ベース	白色ベースのみに触れて走り越した場合は、打者走者の一塁到達の方が守備者の捕球より早くても、 打者走者が一塁に戻る前にアピールされれば塁の空過でアウトになる
野球	ベース	3回裏には、レフト3ベースで出塁した河村監督をゴト師福士がレフト前ヒットで返し、ダンディー横井・死球王増田の連続ヒットで満塁とし、リンリン田中がラッキーな三塁内野安打で2点追加
乗り物	ベース	ギター、ベース等に比べ、ドラム、ボーカルはダイナミックレンジが格段に広い(一番小さい音と一番大きい音の差)ので、それをある程度均一化してあげる必要があるのです
